FIPS,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,RBIRTH2011,RBIRTH2012,RBIRTH2013,RDEATH2011,RDEATH2012,RDEATH2013,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RNETMIG2011,RNETMIG2012,RNETMIG2013
29153,9723,9723,9736,9655,9641,9560,13,-81,-14,-81,25,82,98,90,15,116,115,127,10,-34,-17,-37,0,2,2,2,9,-47,1,-49,9,-45,3,-47,-6,-2,0,3,123,123,123,123,123,8.4575318447,10.157545605,9.3745117442,11.964313340999999,11.919568822999999,13.228477683,-3.506781497,-1.7620232169999999,-3.8539659389999996,0.2062812645,0.2072968491,0.2083224832,-4.847609716,0.10364842449999999,-5.103900838,-4.641328451000001,0.3109452736,-4.895578355
29155,18296,18296,18255,18209,18134,17823,-41,-46,-75,-311,76,297,280,289,32,224,206,243,44,73,74,46,1,3,3,3,-80,-116,-150,-358,-79,-113,-147,-355,-6,-6,-2,-2,202,202,202,202,202,16.290039490999998,15.408744462000001,16.074755959,12.286090390999998,11.336433426,13.516144283,4.0039491005,4.0723110364999995,2.5586116751,0.1645458534,0.1650936907,0.1668659788,-6.362439667,-8.254684532999999,-19.91267347,-6.197893812999999,-8.089590843,-19.74580749
29157,18971,18971,18968,18898,19019,19072,-3,-70,121,53,57,232,215,209,68,201,188,205,-11,31,27,4,3,8,6,7,12,-159,94,40,15,-151,100,47,-7,50,-6,2,286,286,286,286,286,12.253736862,11.340559642999999,10.973720826,10.616384091,9.9163963394,10.763697461,1.6373527703,1.4241633041,0.21002336510000003,0.4225426504,0.3164807342,0.36754088890000003,-8.398035177,4.9581981697,2.100233651,-7.975492526,5.2746789039,2.4677745399
29159,42201,42201,42246,42114,42257,42205,45,-132,143,-52,143,600,588,587,117,411,410,375,26,189,178,212,9,40,40,39,13,-361,-70,-267,22,-321,-30,-228,-3,0,-5,-36,851,851,851,851,851,14.224751067,13.938438563,13.899741895999998,9.743954480800001,9.7189792701,8.8797328976,4.4807965861,4.2194592929,5.0200089981,0.9483167378,0.9481930995000001,0.9234922214,-8.558558559,-1.6593379240000001,-6.322369823,-7.610241821,-0.711144825,-5.398877602000001
29161,45156,45156,45307,45139,45054,44807,151,-168,-85,-247,149,549,546,549,74,418,433,411,75,131,113,138,33,111,117,117,46,-399,-318,-481,79,-288,-201,-364,-3,-11,3,-21,3001,2994,3006,3008,3008,12.139840347,12.107369752,12.218871368,9.2430842713,9.6016320557,9.1474610788,2.8967560754000004,2.5057376958,3.0714102892,2.4545032394999997,2.5944363753,2.604021767,-8.822944077,-7.05154502,-10.70542282,-6.368440838,-4.457108645,-8.101401053
29163,18516,18516,18486,18648,18547,18669,-30,162,-101,122,53,222,233,233,63,180,177,185,-10,42,56,48,1,7,6,7,-22,111,-166,58,-21,118,-160,65,1,2,3,9,2162,2162,2305,2293,2296,11.956697365999998,12.528565667,12.521496131,9.6946194862,9.5174082538,9.9419604471,2.2620778801,3.0111574136000003,2.5795356836,0.37701298,0.3226240086,0.37618228719999997,5.978348683099999,-8.925930905,3.1169389510000003,6.355361663200001,-8.603306896,3.4931212382
29165,89322,89322,89723,90835,92123,93310,401,1112,1288,1187,297,1149,1149,1165,156,581,586,561,141,568,563,604,33,116,136,134,225,442,588,456,258,558,724,590,2,-14,1,-7,869,869,869,869,869,12.727212309,12.560259732,12.565185269,6.4356051795,6.405841777899999,6.0507029493,6.291607129,6.1544179538,6.5144823198,1.2849056813,1.4866800031,1.4452659450999998,4.8959337166,6.427704719099999,4.9182184400999995,6.1808393979,7.9143847222,6.3634843852
29167,31137,31137,31162,31168,31049,30974,25,6,-119,-75,86,392,373,391,61,353,335,359,25,39,38,32,5,13,14,14,-5,-39,-172,-53,0,-26,-158,-39,0,-7,1,-68,1511,1511,1511,1511,1511,12.578212739000001,11.990292042,12.608225980999999,11.32680892,10.76876095,11.576350709000002,1.2514038184,1.2215310928,1.0318752721,0.41713460609999997,0.45003777100000003,0.4514454315,-1.251403818,-5.5290354729999995,-1.7090434190000001,-0.834269212,-5.078997702,-1.2575979879999999
29169,52274,52274,52879,53273,53445,53748,605,394,172,303,239,903,817,819,41,273,279,259,198,630,538,560,164,166,816,366,230,-415,-1206,-522,394,-249,-390,-156,13,13,24,-101,9989,9990,10007,9990,9983,17.013339362,15.311381398,15.280848563,5.1435677142000005,5.2287336719,4.8324051011,11.869771648,10.082647726,10.448443462,3.1275906248000003,15.292640417000001,6.8288041197,-7.8189765620000005,-22.60162297,-9.739441941,-4.691385937,-7.308982552000001,-2.9106378210000003
29171,4979,4979,4969,4959,4927,4875,-10,-10,-32,-52,13,51,47,48,12,56,55,53,1,-5,-8,-5,0,0,0,0,-10,-5,-24,-37,-10,-5,-24,-37,-1,0,0,-10,57,57,57,57,57,10.273972602999999,9.5083957111,9.793919608200001,11.281224819,11.126846045,10.814119567,-1.007252216,-1.618450334,-1.0201999590000002,0.0,0.0,0.0,-1.007252216,-4.855351001,-7.549479698,-1.007252216,-4.855351001,-7.549479698
29173,10167,10167,10176,10292,10262,10192,9,116,-30,-70,18,101,93,98,31,79,81,75,-13,22,12,23,0,0,0,0,24,86,-43,-47,24,86,-43,-47,-2,8,1,-46,54,54,54,54,54,9.8690639046,9.0493334631,9.582477755,7.7193668165,7.8816775324,7.3335288941,2.1496970881,1.1676559306999998,2.2489488609,0.0,0.0,0.0,8.4033613445,-4.184100418,-4.5956781069999995,8.4033613445,-4.184100418,-4.5956781069999995
29175,25414,25414,25445,25225,25293,24940,31,-220,68,-353,89,284,276,269,44,260,249,243,45,24,27,26,0,2,2,2,-11,-240,40,-378,-11,-238,42,-376,-3,-6,-1,-3,2455,2455,2357,2455,2280,11.20978883,10.926798369,10.710090976,10.262482731,9.8578724415,9.674914896599999,0.9473060983,1.0689259274,1.0351760795,0.07894217490000001,0.0791796983,0.0796289292,-9.473060983,1.5835939665,-15.04986762,-9.394118808,1.6627736648,-14.97023869
29177,23494,23494,23478,23315,23079,23039,-16,-163,-236,-40,62,257,239,227,32,238,238,260,30,19,1,-33,1,5,5,5,-41,-185,-249,-20,-40,-180,-244,-15,-6,-2,7,8,311,311,311,311,311,10.984548970999999,10.30305643,9.844312416000001,10.172461692999999,10.259947407,11.275423913,0.812087278,0.04310902269999999,-1.4311114969999998,0.2137071784,0.2155451136,0.2168350752,-7.907165602,-10.73414666,-0.8673403009999999,-7.693458422999999,-10.51860154,-0.650505226
29179,6696,6694,6687,6687,6665,6599,-7,0,-22,-66,24,68,64,61,32,84,69,78,-8,-16,-5,-17,0,0,0,0,3,-25,-15,-54,3,-25,-15,-54,-2,41,-2,5,101,101,101,101,101,10.168984597,9.5865787897,9.1978287093,12.561686855,10.335530258,11.761158022,-2.392702258,-0.748951468,-2.563329312,0.0,0.0,0.0,-3.7385972780000003,-2.246854404,-8.142340169,-3.7385972780000003,-2.246854404,-8.142340169
29181,14100,14100,14107,14134,14047,14032,7,27,-87,-15,53,188,174,178,70,186,171,200,-17,2,3,-22,0,1,1,1,23,30,-90,7,23,31,-89,8,1,-6,-1,-1,63,63,63,63,63,13.313976134,12.348745609000002,12.678514192,13.17233809,12.135836202,14.245521564,0.141638044,0.212909407,-1.567007372,0.070819022,0.07096980230000001,0.07122760780000001,2.1245706597,-6.3872822110000005,0.4985932547,2.1953896817,-6.316312409,0.5698208626
29183,360485,360485,361650,364900,368556,373495,1165,3250,3656,4939,1058,4611,4467,4512,543,2304,2293,2364,515,2307,2174,2148,82,302,314,324,586,613,1226,2258,668,915,1540,2582,-18,28,-58,209,5426,5426,5426,5430,5433,12.692863532999999,12.180689776,12.160889210999999,6.342302663300001,6.252590475800001,6.371529719700001,6.3505608699,5.9280992998,5.7893594915,0.8313261303,0.856220414,0.8732553423,1.6874268805000001,3.3430771580000003,6.085835070599999,2.5187530108000002,4.199297572,6.959090412899999
29185,9805,9805,9832,9711,9505,9487,27,-121,-206,-18,41,97,80,84,47,140,135,136,-6,-43,-55,-52,0,1,1,1,33,-85,-151,24,33,-84,-150,25,0,6,-1,9,207,207,207,207,207,9.9268280203,8.326394671100001,8.845829823099999,14.327380648,14.050791007,14.321819714,-4.400552628,-5.724396336,-5.47598989,0.10233843320000001,0.1040799334,0.10530749789999999,-8.698766822,-15.71606994,2.5273799495,-8.596428389,-15.61199001,2.6326874473
29186,18145,18145,18124,18162,17760,17778,-21,38,-402,18,47,193,148,158,54,175,194,174,-7,18,-46,-16,0,0,0,0,-12,17,-361,83,-12,17,-361,83,-2,3,5,-49,277,277,277,277,277,10.637711514,8.2400757196,8.8918903709,9.6455933418,10.801180335,9.7923349654,0.9921181723,-2.5611046159999997,-0.900444595,0.0,0.0,0.0,0.9370004961,-20.09910361,4.6710563341,0.9370004961,-20.09910361,4.6710563341
29187,65359,65364,65504,65572,65856,66215,140,68,284,359,180,735,771,750,189,687,775,753,-9,48,-4,-3,2,10,11,12,141,41,282,303,143,51,293,315,6,-31,-5,47,6652,6666,6718,6821,7051,11.21486771,11.732659707,11.357527391,10.482468186,11.793529537000001,11.4029575,0.7323995239,-0.06086983,-0.04543011,0.1525832342,0.1673920321,0.1817204382,0.62559126,4.2913230058,4.5884410658,0.7781744942000001,4.4587150379,4.770161504
29189,998954,998892,998920,999171,1000473,1001444,28,251,1302,971,2940,11831,11682,11819,2223,9268,9340,9440,717,2563,2342,2379,416,1808,1953,1985,-1148,-3615,-2961,-3641,-732,-1807,-1008,-1656,43,-505,-32,248,19454,19451,19449,19449,19421,11.842303479000002,11.684079765999998,11.807682336,9.276854757899999,9.341662816,9.4309604244,2.5654487208,2.3424169502,2.376721912,1.8097273848,1.9533476959,1.9830991994,-3.6184538139999995,-2.961527152,-3.637513443,-1.808726429,-1.008179456,-1.654414244
29195,23370,23370,23403,23309,23437,23252,33,-94,128,-185,79,311,314,315,37,248,244,227,42,63,70,88,6,37,36,37,-8,-187,25,-293,-2,-150,61,-256,-7,-7,-3,-17,1484,1484,1427,1421,1381,13.315636239000002,13.434304539000001,13.493542375999999,10.618256551,10.439395884,9.7239178393,2.6973796883,2.9949086552999997,3.7696245368,1.5841753725,1.540238737,1.5849557712,-8.006507963999999,1.069610234,-12.55113624,-6.422332591,2.609848971,-10.96618047
29197,4431,4431,4439,4385,4389,4358,8,-54,4,-31,16,56,57,56,11,50,41,42,5,6,16,14,0,0,0,0,4,-64,-11,-26,4,-64,-11,-26,-1,4,-1,-19,47,47,47,47,47,12.692656392,12.992933668,12.804390077,11.332728921,9.3457943925,9.6032925574,1.3599274705000002,3.6471392751,3.2010975191,0.0,0.0,0.0,-14.50589302,-2.507408252,-5.9448953929999995,-14.50589302,-2.507408252,-5.9448953929999995
29199,4843,4843,4829,4831,4870,4921,-14,2,39,51,18,69,81,80,31,62,38,46,-13,7,43,34,0,0,0,0,0,-8,-3,13,0,-8,-3,13,-1,3,-1,4,76,76,76,76,76,14.285714286,16.69930935,16.341538147,12.836438923,7.8342438924,9.3963844347,1.4492753622999999,8.8650654572,6.9451537126,0.0,0.0,0.0,-1.6563147,-0.618492939,2.6554999488999997,-1.6563147,-0.618492939,2.6554999488999997
29201,39191,39187,39253,39166,39188,39290,66,-87,22,102,136,553,515,522,76,417,405,420,60,136,110,102,2,19,19,19,6,-233,-105,-22,8,-214,-86,-3,-2,-9,-2,3,559,559,559,559,559,14.103724863,13.145468004000001,13.303091312000001,10.635177699,10.337698139,10.703636688,3.4685471633,2.807769865,2.5994546242,0.4845764419,0.48497843119999995,0.48421213590000006,-5.94243742,-2.680143962,-0.560666684,-5.457860977999999,-2.195165531,-0.076454548
29203,8441,8441,8441,8421,8336,8297,0,-20,-85,-39,25,98,88,86,10,83,83,73,15,15,5,13,0,1,1,1,-13,-33,-91,-35,-13,-32,-90,-34,-2,-3,0,-18,80,80,80,80,80,11.623769422,10.503073342,10.340888595,9.8446210414,9.9063078117,8.777731016699999,1.779148381,0.5967655307999999,1.5631575783000002,0.1186098921,0.11935310619999999,0.1202428906,-3.9141264380000003,-10.86113266,-4.208501172,-3.7955165460000004,-10.74177955,-4.088258282
29205,6373,6373,6366,6231,6227,6177,-7,-135,-4,-50,15,64,84,77,27,83,73,59,-12,-19,11,18,0,0,0,0,6,-124,-15,-55,6,-124,-15,-55,-1,8,0,-13,198,198,198,198,198,10.16114948,13.485310644,12.415349887,13.177740732,11.719377107,9.5130603031,-3.016591252,1.7659335367,2.9022895839999996,0.0,0.0,0.0,-19.68722712,-2.408091186,-8.868107062,-19.68722712,-2.408091186,-8.868107062
29207,29968,29968,30012,29837,29851,29780,44,-175,14,-71,72,366,365,365,78,381,375,363,-6,-15,-10,2,1,4,4,4,49,-156,22,-73,50,-152,26,-69,0,-8,-2,-4,689,689,689,688,688,12.230780798,12.23026404,12.241954688,12.732042305999999,12.565339767000001,12.174875484000001,-0.501261508,-0.335075727,0.0670792038,0.1336697355,0.1340302908,0.1341584075,-5.213119685,0.7371665997,-2.448390938,-5.079449949,0.8711968904999999,-2.31423253
29209,32202,32202,32053,31908,31615,31297,-149,-145,-293,-318,76,241,256,239,64,330,343,346,12,-89,-87,-107,2,-4,-3,-3,-120,-78,-199,-98,-118,-82,-202,-101,-43,26,-4,-110,300,300,300,300,300,7.5358421538,8.0600727296,7.5979145473,10.318788011,10.799238071,10.999491353,-2.782945858,-2.7391653419999997,-3.4015768060000005,-0.12507621800000002,-0.094453977,-0.09537131199999999,-2.438986257,-6.265447161,-3.115462869,-2.564062476,-6.359901138,-3.210834181
29211,6714,6714,6714,6665,6539,6448,0,-49,-126,-91,24,79,91,77,10,79,79,76,14,0,12,1,0,5,5,5,-10,-59,-145,-77,-10,-54,-140,-72,-4,5,2,-20,108,108,108,108,108,11.809552283,13.783701909000001,11.858011858,11.809552283,11.966070887999999,11.704011704000001,0.0,1.8176310209,0.154000154,0.7474400179,0.7573462587,0.77000077,-8.819792212000001,-21.9630415,-11.85801186,-8.072352194,-21.20569524,-11.08801109
29213,51675,51675,51927,52694,53072,53575,252,767,378,503,169,611,638,630,123,472,510,489,46,139,128,141,32,144,148,149,169,497,106,198,201,641,254,347,5,-13,-4,15,1744,1744,1744,1744,1744,11.680255398,12.064368512,11.814678331,9.0230450866,9.6439309419,9.170440800000002,2.6572103115,2.4204375697,2.6442375313,2.7527934162,2.79863094,2.7942651925999997,9.5009606102,2.0044248624,3.7131846183999997,12.253754026,4.8030558024,6.5074498111
29215,26008,26008,26026,25937,25761,25636,18,-89,-176,-125,68,296,292,284,90,277,274,267,-22,19,18,17,2,7,7,7,38,-101,-202,-115,40,-94,-195,-108,0,-14,1,-34,1897,1897,1885,1852,1897,11.392721744000001,11.296375102,11.051228670999999,10.661432173,10.600023212,10.389711462000001,0.7312895714000001,0.6963518898000001,0.6615172092,0.2694224737,0.27080351269999997,0.2723894391,-3.8873814060000003,-7.8146156520000005,-4.474969356,-3.617958932,-7.54381214,-4.2025799169999996
29217,21159,21159,21145,20984,20801,20949,-14,-161,-183,148,74,232,262,253,40,248,237,207,34,-16,25,46,6,30,31,33,-47,-177,-238,52,-41,-147,-207,85,-7,2,-1,17,866,858,777,754,756,11.013790975,12.540385306,12.119760479000002,11.773362767,11.343783654000001,9.9161676647,-0.7595717909999999,1.1966016513,2.2035928144,1.4241971088999998,1.4837860476,1.5808383234,-8.402762942,-11.39164772,2.4910179641,-6.978565833999999,-9.907861673,4.0718562874
29219,32513,32513,32580,32629,32807,32999,67,49,178,192,103,413,398,395,42,254,259,275,61,159,139,120,2,-3,-2,0,8,-136,44,72,10,-139,42,72,-4,29,-3,0,317,317,317,317,317,12.666963149,12.164557735999999,12.004984347999999,7.7903356899,7.9161317929,8.3579004954,4.8766274594,4.2484259429,3.6470838525,-0.092011839,-0.061128431,0.0,-4.171203361,1.3448254783000002,2.1882503115,-4.2632152,1.2836970475,2.1882503115
29221,25195,25196,25173,25100,25120,25172,-23,-73,20,52,62,302,302,295,60,241,219,242,2,61,83,53,0,1,1,1,-21,-131,-60,-9,-21,-130,-59,-8,-4,-4,-4,7,1091,1091,1091,1091,1091,12.014401369000002,12.027080844,11.731488109,9.5876514232,8.721624850700001,9.6237970254,2.4267499453,3.3054559936000003,2.1076910841,0.039782786,0.039824771,0.0397677563,-5.211544964,-2.38948626,-0.357909807,-5.171762179,-2.3496614890000003,-0.31814205
29223,13521,13523,13513,13385,13397,13404,-10,-128,12,7,38,146,146,142,58,179,178,184,-20,-33,-32,-42,0,0,0,0,10,-124,44,68,10,-124,44,68,0,29,0,-19,133,133,133,133,133,10.855825712,10.902845195,10.596619529,13.309539743,13.292509895,13.730830939,-2.453714031,-2.3896647,-3.13421141,0.0,0.0,0.0,-9.220016357999999,3.2857889627,5.074437521,-9.220016357999999,3.2857889627,5.074437521
29225,36202,36202,36285,36291,36333,36466,83,6,42,133,136,469,521,473,101,293,283,301,35,176,238,172,0,-1,-2,-2,51,-179,-199,-2,51,-180,-201,-4,-3,10,5,-35,879,879,879,879,921,12.924382715999998,14.347873981,12.994683992999999,8.0742945326,7.7935668649,8.2693443591,4.8500881834,6.5543071161,4.7253396338,-0.027557319,-0.055078210999999995,-0.05494581,-4.932760141,-5.480282,-0.05494581,-4.96031746,-5.5353602120000005,-0.10989161900000001
29227,2171,2171,2153,2128,2077,2090,-18,-25,-51,13,2,21,27,24,10,35,25,17,-8,-14,2,7,0,0,0,0,-10,-14,-52,9,-10,-14,-52,9,0,3,-1,-3,52,52,52,52,52,9.8107918711,12.841854935,11.519078474,16.351319785,11.890606421,8.1593472522,-6.540527914,0.9512485137000001,3.3597312214999997,0.0,0.0,0.0,-6.540527914,-24.73246136,4.3196544276,-6.540527914,-24.73246136,4.3196544276
29229,18815,18815,18849,18634,18624,18473,34,-215,-10,-151,56,228,245,240,54,222,218,210,2,6,27,30,0,6,5,5,31,-235,-42,-198,31,-229,-37,-193,1,8,0,12,195,195,195,195,195,12.165515033,13.151537925,12.939051675,11.845369901,11.702184765999998,11.321670216,0.3201451325,1.4493531591,1.6173814594,0.3201451325,0.2683987332,0.2695635766,-12.53901769,-2.254549359,-10.67471763,-12.21887256,-1.986150625,-10.40515406
29510,319294,319356,319257,319147,319112,318416,-99,-110,-35,-696,1213,4822,4864,4785,683,3038,2955,3014,530,1784,1909,1771,271,1072,1109,1121,-852,-3055,-3029,-3069,-581,-1983,-1920,-1948,-48,89,-24,-519,11978,11968,11978,12005,12002,15.106421639,15.241461538,15.011105395,9.5174842263,9.2595639074,9.4552709842,5.5889374127,5.981897630900001,5.555834410399999,3.3583749475,3.4750782988999998,3.5167082857999996,-9.570742037999999,-9.491444696,-9.627812425,-6.21236709,-6.0163663970000005,-6.11110414
30,989415,989417,990527,997600,1005494,1015165,1110,7073,7894,9671,3020,11987,12107,12103,2404,8958,8780,8815,616,3029,3327,3288,163,609,877,725,392,3303,3664,5467,555,3912,4541,6192,-61,132,26,191,28849,28848,28786,28820,28797,12.058585795,12.088299400999999,11.979260231,9.0114967505,8.7664383199,8.7248763893,3.0470890441000003,3.3218610808999998,3.2543838420999998,0.6126369191,0.8756453766,0.7175876781,3.3227253591,3.6583405472000003,5.4111059808,3.9353622782,4.5339859237999995,6.1286936589
30001,9246,9246,9250,9222,9375,9341,4,-28,153,-34,26,95,92,98,9,79,63,83,17,16,29,15,3,14,15,15,-12,-67,106,-65,-9,-53,121,-50,-4,9,3,1,444,444,444,444,444,10.285838025,9.8940689358,10.472323146,8.5534863577,6.7752863365,8.869416542,1.7323516674000001,3.1187825993000002,1.602906604,1.5158077090000002,1.6131634135,1.602906604,-7.254222607000001,11.399688122,-6.945928617000001,-5.738414897999999,13.012851535,-5.343022013
30003,12865,12865,12912,13035,12958,13042,47,123,-77,84,83,250,270,255,35,94,156,146,48,156,114,109,0,-1,-1,-1,2,-42,-193,-6,2,-43,-194,-7,-3,10,3,-18,137,137,137,137,137,19.270050488,20.774823990999998,19.615384615,7.2455389833,12.003231639000001,11.230769230999998,12.024511504000001,8.771592351799999,8.3846153846,-0.077080202,-0.076943793,-0.076923077,-3.237368482,-14.85015196,-0.46153846200000004,-3.314448684,-14.92709576,-0.538461538
30005,6491,6491,6484,6559,6657,6604,-7,75,98,-53,16,112,115,123,6,74,53,62,10,38,62,61,0,0,0,0,-13,36,36,-110,-13,36,36,-110,-4,1,0,-4,220,220,220,220,220,17.173963045,17.403147699999998,18.550637207,11.347082725999998,8.0205811138,9.3507276978,5.8268803189,9.382566586,9.1999095091,0.0,0.0,0.0,5.5202024074,5.4479418886,-16.59000075,5.5202024074,5.4479418886,-16.59000075
30007,5612,5612,5640,5734,5769,5692,28,94,35,-77,22,51,54,54,6,53,46,47,16,-2,8,7,0,-1,-1,-1,12,95,28,-89,12,94,27,-90,0,2,0,6,52,52,52,52,52,8.967821346900001,9.3888550813,9.4232614955,9.319500615399999,7.997913587799999,8.2017275979,-0.35167926899999996,1.3909414935,1.2215338976,-0.175839634,-0.173867687,-0.17450484300000002,16.704765254,4.8682952273,-15.53093098,16.52892562,4.6944275406000004,-15.70543583
30009,10078,10078,10059,10080,10119,10340,-19,21,39,221,17,96,71,84,42,100,82,74,-25,-4,-11,10,0,3,5,5,7,21,44,199,7,24,49,204,-1,1,1,7,53,53,53,53,53,9.5337405035,7.0300509926,8.211545041299999,9.930979691100001,8.1192138225,7.233980155399999,-0.39723918799999997,-1.08916283,0.9775648859,0.2979293907,0.4950740136,0.4887824429,2.0855057351,4.3566513194,19.453541229000002,2.3834351259,4.8517253329,19.942323672
30011,1160,1160,1155,1139,1172,1174,-5,-16,33,2,2,10,9,18,0,14,13,15,2,-4,-4,3,0,0,0,0,-6,-12,36,-2,-6,-12,36,-2,-1,0,1,1,11,11,11,11,11,8.7183958152,7.7888360017,15.345268542000001,12.205754141,11.250540890999998,12.787723785,-3.4873583260000003,-3.46170489,2.557544757,0.0,0.0,0.0,-10.46207498,31.155344006999997,-1.7050298380000002,-10.46207498,31.155344006999997,-1.7050298380000002
30013,81327,81327,81501,81758,81784,82384,174,257,26,600,284,1195,1193,1195,229,776,794,748,55,419,399,447,51,67,287,153,64,-194,-664,-29,115,-127,-377,124,4,-35,4,29,2562,2562,2475,2476,2477,14.639315444000001,14.589524404,14.558257395,9.5063671834,9.710043903099999,9.1126163442,5.1329482601,4.879480500400001,5.445641050599999,0.8207817027,3.5098017635,1.8639442522,-2.376591796,-8.120238226,-0.353296623,-1.555810093,-4.610436463,1.5106476293
30015,5813,5813,5802,5770,5921,5849,-11,-32,151,-72,10,44,44,57,24,52,39,54,-14,-8,5,3,0,0,0,0,4,-26,144,-73,4,-26,144,-73,-1,2,2,-2,135,135,135,135,135,7.6045627376,7.5271576426,9.6856414613,8.987210508099999,6.6717988196,9.1758708581,-1.38264777,0.855358823,0.5097706032,0.0,0.0,0.0,-4.493605253999999,24.634334103,-12.40441801,-4.493605253999999,24.634334103,-12.40441801
30017,11699,11699,11698,11765,11867,11951,-1,67,102,84,39,153,153,156,41,144,129,151,-2,9,24,5,1,1,1,1,2,64,78,70,3,65,79,71,-2,-7,-1,8,413,413,416,412,413,13.04181051,12.948544347,13.099336635999999,12.274645185999999,10.917400135,12.679486103,0.7671653240999999,2.0311442112,0.4198505332,0.0852405916,0.0846310088,0.0839701066,5.4553978605,6.601218686499999,5.8779074649,5.5406384520000005,6.6858496953,5.9618775716
30019,1751,1751,1742,1767,1777,1791,-9,25,10,14,3,18,18,21,12,29,14,13,-9,-11,4,8,0,0,0,0,1,31,5,6,1,31,5,6,-1,5,1,0,41,41,41,41,41,10.259333143,10.158013544,11.771300448,16.52892562,7.900677200900001,7.2869955157,-6.269592476000001,2.2573363431,4.4843049327,0.0,0.0,0.0,17.668851525,2.8216704288999996,3.3632286995999996,17.668851525,2.8216704288999996,3.3632286995999996
