IV,Variables
0.8953566320719526,CMN_2_2007
0.9084258864962105,CMN_2_2008
0.9193434331161366,CMN_2_2009
0.9019588736140316,CMN_2_2010
0.9424353944421758,CMN_2_2011
0.9340938959433144,CMN_2_2012
0.7940767196425556,HVT_3_1980
0.8061407577689588,HVT_3_1981
0.849205923378176,HVT_3_1982
0.9160486641740154,HVT_3_1983
0.9399199647326619,HVT_3_1984
0.9831609256122564,HVT_3_1985
0.9692045751416887,HVT_3_1986
0.9633805801171467,HVT_3_1987
1.0411475438804318,HVT_3_1988
1.027426659218056,HVT_3_1989
1.0660409353316995,HVT_3_1990
1.0837564707049843,HVT_3_1991
1.0509392250821152,HVT_3_1992
1.0906010867850628,HVT_3_1993
1.062476656730009,HVT_3_1994
1.1084868378134116,HVT_3_1995
1.1063797903255597,HVT_3_1996
1.062470194539033,HVT_3_1997
1.0851000616489015,HVT_3_1998
1.0895752463851534,HVT_3_1999
1.0599801510142184,HVT_3_2000
1.0866518951616901,HVT_3_2001
1.1209229388684017,HVT_3_2002
1.0738796448623502,HVT_3_2003
1.0738794885614675,HVT_3_2004
1.0958494904050715,HVT_3_2005
1.0484575337178252,HVT_3_2006
1.0695827660484747,HVT_3_2007
1.026031439749495,HVT_3_2008
1.0470568497633552,HVT_3_2009
1.0255529813305286,HVT_3_2010
1.0258953355515783,HVT_3_2011
1.0240765577544355,HVT_3_2012
0.929716882829344,HVT_1_1980
0.9087133232678961,HVT_1_1981
0.8971278722358451,HVT_1_1982
0.9207758777325773,HVT_1_1983
0.9417968247296167,HVT_1_1984
0.9428215836527221,HVT_1_1985
0.9661340869998608,HVT_1_1986
0.9824010892066134,HVT_1_1987
1.021513879747486,HVT_1_1988
1.0165852331087055,HVT_1_1989
1.0425880503414997,HVT_1_1990
1.0609300367582164,HVT_1_1991
1.0669772494022467,HVT_1_1992
1.0676303684435535,HVT_1_1993
1.0895196621663243,HVT_1_1994
1.0740742287409555,HVT_1_1995
1.1099872739521754,HVT_1_1996
1.0616053249762594,HVT_1_1997
1.04352820205964,HVT_1_1998
1.040940767365702,HVT_1_1999
1.0525067114239572,HVT_1_2000
1.0435167745124707,HVT_1_2001
1.1005055774699415,HVT_1_2002
1.0895364131466756,HVT_1_2003
1.0810727305234784,HVT_1_2004
1.0874744380708274,HVT_1_2005
1.0935501613499699,HVT_1_2006
1.10917069223068,HVT_1_2007
1.1059052568349044,HVT_1_2008
1.0753699164065005,HVT_1_2009
1.068591663598422,HVT_1_2010
1.0271250887623193,HVT_1_2011
1.0133065902867018,HVT_1_2012
0.5363759231959631,HVT_2_1980
0.5839580679911931,HVT_2_1981
0.60983828230713,HVT_2_1982
0.6526980171996245,HVT_2_1983
0.7113781749658276,HVT_2_1984
0.7837390383541382,HVT_2_1985
0.7620042886581222,HVT_2_1986
0.8317395117061845,HVT_2_1987
0.8618494296385919,HVT_2_1988
0.8693532030154444,HVT_2_1989
0.8758689308041365,HVT_2_1990
0.9458942756581186,HVT_2_1991
0.9512523340031267,HVT_2_1992
0.9464661344799932,HVT_2_1993
0.9769444289612734,HVT_2_1994
0.9652351715881015,HVT_2_1995
0.9686328934523383,HVT_2_1996
0.9399978467468348,HVT_2_1997
0.9473377943366331,HVT_2_1998
0.9137292383186881,HVT_2_1999
0.9313463822724026,HVT_2_2000
0.9295453491827922,HVT_2_2001
0.9463645942722606,HVT_2_2002
0.9435849927853547,HVT_2_2003
0.9061632551897972,HVT_2_2004
0.9214658268586998,HVT_2_2005
0.8987399028972781,HVT_2_2006
0.9010830413398404,HVT_2_2007
0.9196433458715989,HVT_2_2008
0.9047724032703863,HVT_2_2009
0.9080806816477148,HVT_2_2010
0.8927715302270541,HVT_2_2011
0.9060322301378231,HVT_2_2012
0.34286867945436095,DLR_3_1980
0.38294320842366525,DLR_3_1981
0.33196492514767784,DLR_3_1982
0.4281184887787657,DLR_3_1983
0.41258130764068746,DLR_3_1984
0.4169382430243629,DLR_3_1985
0.4362917397374774,DLR_3_1986
0.4360829881619886,DLR_3_1987
0.46816606122996557,DLR_3_1988
0.47046846138478166,DLR_3_1989
0.5239516599523157,DLR_3_1990
0.5266787269314908,DLR_3_1991
0.549495696003093,DLR_3_1992
0.6108281217698477,DLR_3_1993
0.6621631410277331,DLR_3_1994
0.6400060132718672,DLR_3_1995
0.6539927508120119,DLR_3_1996
0.7390301835608355,DLR_3_1997
0.801665004622209,DLR_3_1998
0.8067148778336038,DLR_3_1999
0.755256971006543,DLR_3_2000
0.8352123921517105,DLR_3_2001
0.8345430903237611,DLR_3_2002
0.8658879158091977,DLR_3_2003
0.8862857177360919,DLR_3_2004
0.9295424581165845,DLR_3_2005
0.9512849176788,DLR_3_2006
0.9630259046950188,DLR_3_2007
0.9498551858418254,DLR_3_2008
0.9755733984034645,DLR_3_2009
0.9708179757375969,DLR_3_2010
0.9926650555579287,DLR_3_2011
0.9997147964984044,DLR_3_2012
0.3542381822604269,DLR_1_1980
0.43705704070047036,DLR_1_1981
0.3884447768368534,DLR_1_1982
0.477371167364974,DLR_1_1983
0.412266537394014,DLR_1_1984
0.46041300473544006,DLR_1_1985
0.4820249676419603,DLR_1_1986
0.506141702333488,DLR_1_1987
0.5299415631539945,DLR_1_1988
0.5555537072948362,DLR_1_1989
0.5804316976082549,DLR_1_1990
0.5901319774460403,DLR_1_1991
0.6526231404826355,DLR_1_1992
0.657908987814193,DLR_1_1993
0.7156634227553221,DLR_1_1994
0.7117294286200162,DLR_1_1995
0.6704962341271712,DLR_1_1996
0.813343202101775,DLR_1_1997
0.8451554973134049,DLR_1_1998
0.8589602530891838,DLR_1_1999
0.8830023320945488,DLR_1_2000
0.8897182915565519,DLR_1_2001
0.9065675742187409,DLR_1_2002
0.9361218195159258,DLR_1_2003
0.9513752111976599,DLR_1_2004
0.986371362275202,DLR_1_2005
0.9938261608673851,DLR_1_2006
1.0209197610194432,DLR_1_2007
1.050390186860151,DLR_1_2008
1.0347231544522422,DLR_1_2009
1.0346744400704533,DLR_1_2010
1.038509062387543,DLR_1_2011
1.0899177186955304,DLR_1_2012
0.36383718636874335,DLR_2_1980
0.3440643753914417,DLR_2_1981
0.3568778938981057,DLR_2_1982
0.35173515629919877,DLR_2_1983
0.32284484604512453,DLR_2_1984
0.40530738704362257,DLR_2_1985
0.41366257258546724,DLR_2_1986
0.4341400614852933,DLR_2_1987
0.43239625437908985,DLR_2_1988
0.4454703787358517,DLR_2_1989
0.4882824548045033,DLR_2_1990
0.5099294715244553,DLR_2_1991
0.546117870445465,DLR_2_1992
0.6379842940428627,DLR_2_1993
0.6483595487481234,DLR_2_1994
0.6527464580010358,DLR_2_1995
0.6524014579935005,DLR_2_1996
0.6973010923440913,DLR_2_1997
0.7734323320189498,DLR_2_1998
0.7970667631933586,DLR_2_1999
0.7386736980170545,DLR_2_2000
0.7764708419870141,DLR_2_2001
0.7487029572527042,DLR_2_2002
0.8148759749833231,DLR_2_2003
0.8189821546403064,DLR_2_2004
0.8466747092387414,DLR_2_2005
0.8986661833832535,DLR_2_2006
0.903834321413332,DLR_2_2007
0.9069406196383487,DLR_2_2008
0.92696526169958,DLR_2_2009
0.9401924562171077,DLR_2_2010
0.9055994498050787,DLR_2_2011
0.9326224953577579,DLR_2_2012
0.4595700258978247,NTD_3_1980
0.4843331650905579,NTD_3_1981
0.48636574794722853,NTD_3_1982
0.4737432434743543,NTD_3_1983
0.4730968298544663,NTD_3_1984
0.4749090792508833,NTD_3_1985
0.48680858957963363,NTD_3_1986
0.4885494082811155,NTD_3_1987
0.4845281647276643,NTD_3_1988
0.500260755853696,NTD_3_1989
0.498927081898102,NTD_3_1990
0.5116669893885615,NTD_3_1991
0.49515630158283475,NTD_3_1992
0.5403098220698377,NTD_3_1993
0.5533508964966861,NTD_3_1994
0.5395287055606893,NTD_3_1995
0.5420865043364574,NTD_3_1996
0.5479356538545599,NTD_3_1997
0.518746742650868,NTD_3_1998
0.5455878632757672,NTD_3_1999
0.5493669185779068,NTD_3_2000
0.5588667128685779,NTD_3_2001
0.5734045387787587,NTD_3_2002
0.5650624431019222,NTD_3_2003
0.5486348545643931,NTD_3_2004
0.557615786023049,NTD_3_2005
0.5710760243609176,NTD_3_2006
0.5667976065797808,NTD_3_2007
0.5449203753103313,NTD_3_2008
0.5429740324692022,NTD_3_2009
0.5561349165480783,NTD_3_2010
0.544420309840825,NTD_3_2011
0.5593725239944218,NTD_3_2012
0.4907016147428466,NTD_1_1980
0.5170373439897683,NTD_1_1981
0.48802058226546763,NTD_1_1982
0.47364703634776173,NTD_1_1983
0.47408651125651446,NTD_1_1984
0.4976709544458174,NTD_1_1985
0.5165769350603581,NTD_1_1986
0.5137440674625978,NTD_1_1987
0.5001252893182456,NTD_1_1988
0.5387549241495353,NTD_1_1989
0.5454814509571281,NTD_1_1990
0.5474320389241975,NTD_1_1991
0.5513607556854313,NTD_1_1992
0.5824432978241827,NTD_1_1993
0.5829109439584842,NTD_1_1994
0.592540679521735,NTD_1_1995
0.6063539710482737,NTD_1_1996
0.575351020984652,NTD_1_1997
0.5621877927560681,NTD_1_1998
0.5811519939670627,NTD_1_1999
0.5577723972245611,NTD_1_2000
0.5476689181038314,NTD_1_2001
0.5625597971295155,NTD_1_2002
0.5797910207190153,NTD_1_2003
0.5634546348679564,NTD_1_2004
0.5568533562586991,NTD_1_2005
0.5762519442387029,NTD_1_2006
0.5716404682281724,NTD_1_2007
0.5865138442295905,NTD_1_2008
0.5915846155602993,NTD_1_2009
0.5754859083012493,NTD_1_2010
0.6109512239570244,NTD_1_2011
0.5356185741920577,NTD_1_2012
0.48557734963170757,NTD_2_1980
0.48735495755833663,NTD_2_1981
0.5096989160472234,NTD_2_1982
0.49634564519143815,NTD_2_1983
0.5038506172083044,NTD_2_1984
0.5084273943344874,NTD_2_1985
0.489339451845499,NTD_2_1986
0.5139882932017149,NTD_2_1987
0.5118338519738443,NTD_2_1988
0.51645281418979,NTD_2_1989
0.5404308878011816,NTD_2_1990
0.5491929103807826,NTD_2_1991
0.5329112392917433,NTD_2_1992
0.558547550654435,NTD_2_1993
0.5542258137964909,NTD_2_1994
0.5277352305203655,NTD_2_1995
0.5453214972772615,NTD_2_1996
0.5444166599498613,NTD_2_1997
0.5416073935656875,NTD_2_1998
0.5377686947796386,NTD_2_1999
0.5203724220310866,NTD_2_2000
0.5516364790286195,NTD_2_2001
0.531239459147467,NTD_2_2002
0.5233365374945875,NTD_2_2003
0.5336978711972165,NTD_2_2004
0.5430202651679934,NTD_2_2005
0.5321040935246976,NTD_2_2006
0.5743212667846245,NTD_2_2007
0.515334795990934,NTD_2_2008
0.5480657830084921,NTD_2_2009
0.5346784610725359,NTD_2_2010
0.5210170505539259,NTD_2_2011
0.49250172245292634,NTD_2_2012
0.6326254854735597,MDA_3_1980
0.6356404296124316,MDA_3_1981
0.6580855221684747,MDA_3_1982
0.6819268728705172,MDA_3_1983
0.7013791661214976,MDA_3_1984
0.720403663645496,MDA_3_1985
0.7126236342797035,MDA_3_1986
0.7195635243625798,MDA_3_1987
0.7467960792693024,MDA_3_1988
0.7558269842982638,MDA_3_1989
0.7009496982929823,MDA_3_1990
0.7340389347247399,MDA_3_1991
0.731578760286993,MDA_3_1992
0.6913604616638256,MDA_3_1993
0.8000930666719459,MDA_3_1994
0.7223544813882241,MDA_3_1995
0.7649659594430044,MDA_3_1996
0.7847575231128795,MDA_3_1997
0.7756658246802712,MDA_3_1998
0.7774584790556988,MDA_3_1999
0.8090172010223411,MDA_3_2000
0.8059623631715639,MDA_3_2001
0.8192983362777673,MDA_3_2002
0.8376296512193642,MDA_3_2003
0.8577014410327601,MDA_3_2004
0.8884386636096306,MDA_3_2005
0.8898869866417949,MDA_3_2006
0.892782546458758,MDA_3_2007
0.9426437505535357,MDA_3_2008
0.923811004257557,MDA_3_2009
0.9062700936238306,MDA_3_2010
0.9298405215471266,MDA_3_2011
0.8914136858692372,MDA_3_2012
0.579722676099983,MDA_2_1980
0.580856621193794,MDA_2_1981
0.6307220708947684,MDA_2_1982
0.6177477220898814,MDA_2_1983
0.6559903725852658,MDA_2_1984
0.7162061477050825,MDA_2_1985
0.6761409113883045,MDA_2_1986
0.6809633186724021,MDA_2_1987
0.6868249221686203,MDA_2_1988
0.6616935606910979,MDA_2_1989
0.6576049209629342,MDA_2_1990
0.7044158313529512,MDA_2_1991
0.647200082103848,MDA_2_1992
0.6771468992335925,MDA_2_1993
0.7169784049245408,MDA_2_1994
0.6679047097287378,MDA_2_1995
0.7153997561419366,MDA_2_1996
0.7298114323746353,MDA_2_1997
0.6725378046607673,MDA_2_1998
0.7503413505445311,MDA_2_1999
0.7366040027909808,MDA_2_2000
0.7934796439817566,MDA_2_2001
0.7845824327620554,MDA_2_2002
0.8159175154925954,MDA_2_2003
0.8090809803834647,MDA_2_2004
0.8480338005613126,MDA_2_2005
0.797113321660072,MDA_2_2006
0.8689898431508778,MDA_2_2007
0.8994104939732323,MDA_2_2008
0.8507790353714657,MDA_2_2009
0.8387007616700946,MDA_2_2010
0.9031087924649872,MDA_2_2011
0.865373871685125,MDA_2_2012
0.5799290105436139,NDA_3_1980
0.6261666579008984,NDA_3_1981
0.6382698963017914,NDA_3_1982
0.664422446191337,NDA_3_1983
0.7212765133929143,NDA_3_1984
0.715188852460471,NDA_3_1985
0.7636078629822078,NDA_3_1986
0.757297810991965,NDA_3_1987
0.7721588595774225,NDA_3_1988
0.814946692326588,NDA_3_1989
0.8077793402071611,NDA_3_1990
0.8553682264167612,NDA_3_1991
0.8551615805817951,NDA_3_1992
0.8885340561159143,NDA_3_1993
0.8822331450577954,NDA_3_1994
0.9021780253096505,NDA_3_1995
0.9626368537604459,NDA_3_1996
0.9537791800688362,NDA_3_1997
0.9775441241882559,NDA_3_1998
1.0190526357164922,NDA_3_1999
1.0047982395807151,NDA_3_2000
1.0351373055870081,NDA_3_2001
1.028583248390249,NDA_3_2002
1.040678991812153,NDA_3_2003
1.0607478712750864,NDA_3_2004
1.0672274758889067,NDA_3_2005
1.0464502035760197,NDA_3_2006
1.078395907430182,NDA_3_2007
1.076722432505547,NDA_3_2008
1.0743487424632758,NDA_3_2009
1.160260748624226,NDA_3_2010
1.0846999887948976,NDA_3_2011
1.1182008295977521,NDA_3_2012
0.5712467404313807,NDA_1_1980
0.591972039865075,NDA_1_1981
0.6057319201502501,NDA_1_1982
0.5868813585393663,NDA_1_1983
0.5929937633372596,NDA_1_1984
0.5851062150265454,NDA_1_1985
0.6210612041593242,NDA_1_1986
0.6500035421000361,NDA_1_1987
0.6501393449578708,NDA_1_1988
0.6724383972771507,NDA_1_1989
0.652702892209075,NDA_1_1990
0.7162865476085045,NDA_1_1991
0.7087673452810709,NDA_1_1992
0.7399711171165142,NDA_1_1993
0.7757801090608465,NDA_1_1994
0.7340546842980978,NDA_1_1995
0.7860017932924199,NDA_1_1996
0.7879235689041841,NDA_1_1997
0.8135419580536418,NDA_1_1998
0.8746972615179749,NDA_1_1999
0.896160283148935,NDA_1_2000
0.8754074500420106,NDA_1_2001
0.9308172227703448,NDA_1_2002
0.925668130695957,NDA_1_2003
0.940487954537458,NDA_1_2004
0.9828279580145773,NDA_1_2005
0.9503643772009168,NDA_1_2006
1.0007231689958658,NDA_1_2007
0.9616222560293999,NDA_1_2008
1.00879387696419,NDA_1_2009
1.0268067727863077,NDA_1_2010
1.0250544892055087,NDA_1_2011
0.9858344322111663,NDA_1_2012
0.5088854965594265,NDA_2_1980
0.5269215498929734,NDA_2_1981
0.5576434185280483,NDA_2_1982
0.5463037312521042,NDA_2_1983
0.5459172524832706,NDA_2_1984
0.5517463483256038,NDA_2_1985
0.581051220308848,NDA_2_1986
0.6196734637084992,NDA_2_1987
0.6630270513784431,NDA_2_1988
0.6202519380819544,NDA_2_1989
0.6880059441688908,NDA_2_1990
0.7206774696399576,NDA_2_1991
0.7499216700773823,NDA_2_1992
0.7444315170610427,NDA_2_1993
0.7756867895876323,NDA_2_1994
0.7555846702293305,NDA_2_1995
0.7918059155210895,NDA_2_1996
0.8309397819207426,NDA_2_1997
0.8636883484171848,NDA_2_1998
0.9106792763986025,NDA_2_1999
0.8779125665829688,NDA_2_2000
0.9165069940839725,NDA_2_2001
0.9338710752589531,NDA_2_2002
0.9691236818408782,NDA_2_2003
0.9925822086582525,NDA_2_2004
1.0548817621438462,NDA_2_2005
1.0433217222113587,NDA_2_2006
1.0485933605201874,NDA_2_2007
1.102238241029822,NDA_2_2008
1.0805380379732739,NDA_2_2009
1.1050255590384421,NDA_2_2010
1.1014216734634927,NDA_2_2011
1.0678933761267555,NDA_2_2012
0.32515694362114644,NEA_3_1980
0.36686792260230183,NEA_3_1981
0.3467201678141273,NEA_3_1982
0.3774316242072042,NEA_3_1983
0.38802492412005296,NEA_3_1984
0.400831221690748,NEA_3_1985
0.40200251101904183,NEA_3_1986
0.40893118631215575,NEA_3_1987
0.44515428610272734,NEA_3_1988
0.4254150616490189,NEA_3_1989
0.4732013325323318,NEA_3_1990
0.4983336709344013,NEA_3_1991
0.5423597625412314,NEA_3_1992
0.5347396321250558,NEA_3_1993
0.568178343036692,NEA_3_1994
0.5873634886289856,NEA_3_1995
0.6044923048722892,NEA_3_1996
0.6279494979704016,NEA_3_1997
0.6532304734268115,NEA_3_1998
0.6480145741472749,NEA_3_1999
0.6596739964939327,NEA_3_2000
0.6749012266431227,NEA_3_2001
0.6982726177946276,NEA_3_2002
0.6864474664665972,NEA_3_2003
0.6991806460698442,NEA_3_2004
0.7000316280877014,NEA_3_2005
0.7466842298446698,NEA_3_2006
0.7291746814263947,NEA_3_2007
0.7390984798042493,NEA_3_2008
0.73569042513928,NEA_3_2009
0.751125866606096,NEA_3_2010
0.7486596705057986,NEA_3_2011
0.7626691109002808,NEA_3_2012
0.4724841054365516,NEA_1_1980
0.47716459870545513,NEA_1_1981
0.5344322339614146,NEA_1_1982
0.5550844509493191,NEA_1_1983
0.578512920329994,NEA_1_1984
0.5662220375635244,NEA_1_1985
0.6551047314741374,NEA_1_1986
0.6250248834890879,NEA_1_1987
0.6544094028733352,NEA_1_1988
0.62433730655973,NEA_1_1989
0.6825310548917434,NEA_1_1990
0.6843473908608041,NEA_1_1991
0.6869701552720044,NEA_1_1992
0.700401201866322,NEA_1_1993
0.7252605834233656,NEA_1_1994
0.743732114044077,NEA_1_1995
0.7378315949643198,NEA_1_1996
0.7420099998608028,NEA_1_1997
0.7903121534704993,NEA_1_1998
0.7590152076872465,NEA_1_1999
0.8054756947805336,NEA_1_2000
0.7942519734122094,NEA_1_2001
0.8314258839373289,NEA_1_2002
0.8264254430174991,NEA_1_2003
0.7823404014343772,NEA_1_2004
0.8115925771738268,NEA_1_2005
0.8290577089285621,NEA_1_2006
0.8415257134036833,NEA_1_2007
0.7914390729240358,NEA_1_2008
0.8058784543939326,NEA_1_2009
0.8181836754059113,NEA_1_2010
0.8306738605284025,NEA_1_2011
0.8116314316063538,NEA_1_2012
0.2755793335426433,NEA_2_1980
0.24022675724669146,NEA_2_1981
0.27158945112297445,NEA_2_1982
0.27602141887148113,NEA_2_1983
0.2855286510470426,NEA_2_1984
0.31216094775074105,NEA_2_1985
0.3093102649090792,NEA_2_1986
0.30559703975733354,NEA_2_1987
0.3670494564769427,NEA_2_1988
0.36937726628086665,NEA_2_1989
0.39754741633800067,NEA_2_1990
0.4208821801547959,NEA_2_1991
0.40625882284502424,NEA_2_1992
0.4637336583096143,NEA_2_1993
0.44574433778311806,NEA_2_1994
0.4523233154099448,NEA_2_1995
0.5482311167578362,NEA_2_1996
0.5084570148258222,NEA_2_1997
0.5687394773029921,NEA_2_1998
0.6007960341868209,NEA_2_1999
0.6598628290352345,NEA_2_2000
0.5997263844885681,NEA_2_2001
0.6572366956861926,NEA_2_2002
0.6045097258075656,NEA_2_2003
0.6412745607551599,NEA_2_2004
0.6354086131462684,NEA_2_2005
0.624972465260855,NEA_2_2006
0.6832419102046662,NEA_2_2007
0.7131015039486244,NEA_2_2008
0.7011637724604433,NEA_2_2009
0.6856637085209409,NEA_2_2010
0.7017363167481423,NEA_2_2011
0.6756537625247608,NEA_2_2012
0.7772420282450994,OTA_3_1980
0.7686703536839716,OTA_3_1981
0.7366568753480598,OTA_3_1982
0.7498736159680803,OTA_3_1983
0.7468903543562776,OTA_3_1984
0.7386600116743748,OTA_3_1985
0.7674210168870148,OTA_3_1986
0.7668453916411027,OTA_3_1987
0.7533228722791914,OTA_3_1988
0.771684093140677,OTA_3_1989
0.776994979657559,OTA_3_1990
0.7928309751758947,OTA_3_1991
0.8021320020516768,OTA_3_1992
0.7842314707146858,OTA_3_1993
0.8027960049972875,OTA_3_1994
0.7963827869729925,OTA_3_1995
0.8080105109739143,OTA_3_1996
0.8599809017170561,OTA_3_1997
0.8439664694041208,OTA_3_1998
0.8636241828487182,OTA_3_1999
0.8591354583010253,OTA_3_2000
0.8423806528725791,OTA_3_2001
0.8369497814016316,OTA_3_2002
0.861780109064187,OTA_3_2003
0.9009928096881163,OTA_3_2004
0.8772155357869184,OTA_3_2005
0.9631949805226736,OTA_3_2006
0.972230404130049,OTA_3_2007
0.9643820777164374,OTA_3_2008
0.9174783898631613,OTA_3_2009
0.9011733674630109,OTA_3_2010
0.9304533739775953,OTA_3_2011
0.9081560149541752,OTA_3_2012
0.8390945435782962,OTA_1_1980
0.8642904818799583,OTA_1_1981
0.850370769852385,OTA_1_1982
0.8944556573866342,OTA_1_1983
0.8566166218584803,OTA_1_1984
0.8558402673086518,OTA_1_1985
0.8513329594835657,OTA_1_1986
0.8272761805071276,OTA_1_1987
0.8133521184445637,OTA_1_1988
0.823083039161639,OTA_1_1989
0.7971725047252599,OTA_1_1990
0.8302348594546554,OTA_1_1991
0.8630292455574402,OTA_1_1992
0.8620762516590961,OTA_1_1993
0.8373102224093747,OTA_1_1994
0.8382660960428008,OTA_1_1995
0.8626030052115554,OTA_1_1996
0.891079845537905,OTA_1_1997
0.8676431917267409,OTA_1_1998
0.8898387829600488,OTA_1_1999
0.8847359792837681,OTA_1_2000
0.9293229839477506,OTA_1_2001
0.8849573169308669,OTA_1_2002
0.9258394383735993,OTA_1_2003
0.9222870068174747,OTA_1_2004
0.8995282755055889,OTA_1_2005
0.9382892829506064,OTA_1_2006
0.9760929701329558,OTA_1_2007
0.9573451625944612,OTA_1_2008
0.9499417106476893,OTA_1_2009
0.9316323351739523,OTA_1_2010
0.9598166208483148,OTA_1_2011
0.9419096404192109,OTA_1_2012
0.6141030705235753,OTA_2_1980
0.6368608494205934,OTA_2_1981
0.6386957313661552,OTA_2_1982
0.6827056459765786,OTA_2_1983
0.7011926192419238,OTA_2_1984
0.6664609359742055,OTA_2_1985
0.6713424508050455,OTA_2_1986
0.7068389500049148,OTA_2_1987
0.6586488225031857,OTA_2_1988
0.7230412241033015,OTA_2_1989
0.7262798533683394,OTA_2_1990
0.7009124384820093,OTA_2_1991
0.6978546784702572,OTA_2_1992
0.7068637477669644,OTA_2_1993
0.7695454008251856,OTA_2_1994
0.7407551733180509,OTA_2_1995
0.7258318103495591,OTA_2_1996
0.7365088133934932,OTA_2_1997
0.7517692418983596,OTA_2_1998
0.7316874282838225,OTA_2_1999
0.7488931340849112,OTA_2_2000
0.728575629377484,OTA_2_2001
0.7371679231774017,OTA_2_2002
0.727181699558408,OTA_2_2003
0.7292421591390037,OTA_2_2004
0.7417185005287217,OTA_2_2005
0.7361597180548782,OTA_2_2006
0.7373835135863952,OTA_2_2007
0.7412926222981998,OTA_2_2008
0.7310490478387043,OTA_2_2009
0.7376910007385579,OTA_2_2010
0.8023680643426124,OTA_2_2011
0.7499210254039178,OTA_2_2012
0.5497511360072553,OCD_3_1980
0.5512536636489694,OCD_3_1981
0.5578741503446548,OCD_3_1982
0.5830778756285412,OCD_3_1983
0.5941536679031987,OCD_3_1984
0.6028641104690995,OCD_3_1985
0.6488621047406782,OCD_3_1986
0.7018209171873926,OCD_3_1987
0.7523472375541679,OCD_3_1988
0.8111404013165557,OCD_3_1989
0.8545099576572559,OCD_3_1990
0.9177320657574035,OCD_3_1991
0.8831711420701644,OCD_3_1992
0.9840772894253216,OCD_3_1993
1.08600790810525,OCD_3_1994
1.1161195577135778,OCD_3_1995
1.1272601934654727,OCD_3_1996
1.1659320019903214,OCD_3_1997
1.2928932805046607,OCD_3_1998
1.3045591839596256,OCD_3_1999
1.3144681533222622,OCD_3_2000
1.3386447239572916,OCD_3_2001
1.425498930857432,OCD_3_2002
1.3685136354430358,OCD_3_2003
1.4355570163425397,OCD_3_2004
1.4296971061513575,OCD_3_2005
1.4533174630790484,OCD_3_2006
1.438150349315707,OCD_3_2007
1.486511459458033,OCD_3_2008
1.5219008769175986,OCD_3_2009
1.538297144515332,OCD_3_2010
1.555427174328806,OCD_3_2011
1.4978404466238753,OCD_3_2012
0.5276006040890429,OCD_1_1980
0.5572864568384955,OCD_1_1981
0.5414261342818768,OCD_1_1982
0.6020500707545261,OCD_1_1983
0.6192125349672816,OCD_1_1984
0.6522434450433809,OCD_1_1985
0.7159295715544873,OCD_1_1986
0.7311913581393634,OCD_1_1987
0.806008017901235,OCD_1_1988
0.8837643446697653,OCD_1_1989
0.8875426120280736,OCD_1_1990
0.934741853796285,OCD_1_1991
0.9661539348958783,OCD_1_1992
1.0151652183249165,OCD_1_1993
1.0367526121642434,OCD_1_1994
1.1222227531175641,OCD_1_1995
1.0921611682624455,OCD_1_1996
1.1381887607613743,OCD_1_1997
1.2831773473690506,OCD_1_1998
1.2720008165186756,OCD_1_1999
1.2983585766896921,OCD_1_2000
1.3038246062530112,OCD_1_2001
1.3652635600397978,OCD_1_2002
1.3750153260116786,OCD_1_2003
1.4300090855335807,OCD_1_2004
1.4404133121802118,OCD_1_2005
1.4767676626997943,OCD_1_2006
1.4977933363653109,OCD_1_2007
1.5491616999860955,OCD_1_2008
1.5602448305691825,OCD_1_2009
1.586075893877222,OCD_1_2010
1.563592085283792,OCD_1_2011
1.5470510760071408,OCD_1_2012
0.5400829505678137,OCD_2_1980
0.5585044317171421,OCD_2_1981
0.5376724553877711,OCD_2_1982
0.5534994966530784,OCD_2_1983
0.6023238512913783,OCD_2_1984
0.6146944376502498,OCD_2_1985
0.6274487427793776,OCD_2_1986
0.6594530448657845,OCD_2_1987
0.6465221442230386,OCD_2_1988
0.7067692307369488,OCD_2_1989
0.7777544088986231,OCD_2_1990
0.7432181029767044,OCD_2_1991
